Company,Year,HSI,GES,Sector,SizNumFXHedge,SizNumFXFutFor,SizNumFXFutures,HedgingIndex,AvgAnnualGPR,GDP,CPI,InterestRate,TradeBalance,AvgAnnualVolatility,TypesOfDerivativesUsed,FXDerivativesNotional,ForeignAssetsPct,CountriesOperated,HedgeAccountingMentions,IntlCapexPct,IntlEmployeesPct,SupplyChainComplexity,FilingType,PoliticalRiskInsurance,IntlRDExpensePct,VARModelMentions,RiskCommitteeMentions,ForeignRevenuePct,DerivativesFairValue
HD,2019,3.97,4.69,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2696,0.6,28,46,0.41,0.12,0.28,10-K,1,0.3,0,0,0.2,267
HD,2020,4.23,4.92,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,1376,0.49,18,61,0.31,0.31,0.32,10-K,1,0.21,0,0,0.58,440
HD,2021,2.64,4.66,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,1942,0.51,7,85,0.63,0.39,0.26,10-K,0,0.44,0,0,0.61,57
HD,2022,3.64,5.21,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2323,0.35,54,107,0.27,0.75,0.48,10-K,1,0.08,0,0,0.19,308
HD,2023,2.58,5.51,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2471,0.39,73,96,0.22,0.37,0.37,10-K,0,0.53,0,0,0.89,65
HD,2024,2.86,7.21,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2374,0.77,75,104,0.71,0.15,0.94,10-K,1,0.02,0,1,0.78,41
HD,2025,3.62,5.52,Consumer Discretionary,6.0,9.0,0.0,-0.2446371490937031,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,4,1908,0.38,5,73,0.32,0.5,0.66,10-K,1,0.12,0,5,0.87,126
LOW,2018,3.66,4.98,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,147,0.16,28,1,0.6,0.75,0.83,10-K,0,0.15,0,1,0.53,368
LOW,2019,3.88,5.45,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1315,0.3,39,1,0.17,0.39,0.45,10-K,1,0.31,0,0,0.75,496
LOW,2020,3.36,4.68,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,105,0.63,5,2,0.09,0.89,0.63,10-K,0,0.44,0,0,0.27,402
LOW,2021,4.04,6.47,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2978,0.13,64,78,0.19,0.77,0.67,10-K,1,0.48,0,0,0.56,224
LOW,2022,3.84,5.7,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,954,0.66,7,97,0.51,0.74,0.29,10-K,0,0.58,0,0,0.76,239
LOW,2023,2.96,6.95,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1196,0.62,80,97,0.5,0.45,0.22,10-K,1,0.3,0,0,0.88,279
LOW,2024,5.02,6.22,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,1963,0.47,75,96,0.73,0.54,0.62,10-K,0,0.53,0,3,0.36,445
LOW,2025,3.67,6.25,Consumer Discretionary,11.0,0.0,0.0,-0.2211922807910359,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,4,1469,0.66,7,94,0.55,0.9,0.76,10-K,0,0.55,0,11,0.57,176
TJX,2020,3.53,5.85,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,956,0.35,79,167,0.48,0.41,0.66,10-K,0,0.47,0,0,0.62,216
TJX,2021,4.48,4.94,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1326,0.54,3,167,0.08,0.52,0.99,10-K,0,0.32,0,0,0.79,466
TJX,2022,2.43,5.03,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,728,0.62,14,134,0.8,0.81,0.12,10-K,0,0.02,0,0,0.78,160
TJX,2023,3.24,4.22,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,1142,0.77,23,127,0.29,0.2,0.67,10-K,0,0.05,0,0,0.59,240
TJX,2024,4.11,5.59,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,1578,0.45,33,117,0.41,0.49,0.82,10-K,1,0.1,0,2,0.36,203
TJX,2025,4.46,4.44,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,2,2718,0.76,8,81,0.6,0.14,0.54,10-K,0,0.08,0,10,0.71,485
TJX,2018,3.75,5.95,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1110,0.66,28,146,0.32,0.16,0.26,10-K,1,0.47,0,0,0.88,277
TJX,2019,3.36,4.62,Consumer Discretionary,10.0,1.0,0.0,-0.2298566490342761,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,2632,0.45,15,115,0.36,0.12,0.92,10-K,0,0.52,0,0,0.42,281
ROST,2018,2.54,3.27,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,591,0.32,11,1,0.17,0.13,0.68,10-K,0,0.21,0,0,0.46,54
ROST,2019,4.76,5.4,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2168,0.73,18,1,0.72,0.71,0.23,10-K,0,0.27,0,0,0.64,397
ROST,2020,3.77,6.84,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,1661,0.7,22,0,0.34,0.6,0.72,10-K,1,0.37,0,0,0.8,402
ROST,2021,3.96,5.06,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1173,0.82,48,0,0.54,0.34,0.89,10-K,0,0.16,0,0,0.13,422
ROST,2022,4.1,6.17,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1833,0.42,48,0,0.58,0.75,0.39,10-K,1,0.4,0,0,0.18,360
ROST,2023,4.33,7.18,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2975,0.79,67,0,0.62,0.75,0.34,10-K,1,0.26,0,0,0.53,244
ROST,2024,3.26,8.41,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1201,0.74,49,0,0.63,0.6,0.94,10-K,1,0.58,0,0,0.81,434
ROST,2025,3.23,5.95,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,2,2727,0.83,15,0,0.3,0.71,0.49,10-K,0,0.55,0,0,0.8,170
EXPE,2018,3.24,4.7,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,561,0.83,65,34,0.48,0.62,0.32,10-K,0,0.12,0,0,0.77,412
EXPE,2019,3.43,5.88,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,2063,0.28,5,34,0.1,0.34,0.79,10-K,1,0.52,0,0,0.12,18
EXPE,2020,4.67,6.65,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,1423,0.27,34,30,0.43,0.15,0.7,10-K,1,0.58,0,0,0.51,66
EXPE,2021,3.55,3.7,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1721,0.55,25,14,0.64,0.72,0.5,10-K,1,0.15,0,0,0.84,433
EXPE,2022,4.23,6.15,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,661,0.35,8,14,0.3,0.39,0.12,10-K,1,0.03,0,0,0.31,489
EXPE,2023,2.81,6.36,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1988,0.49,76,46,0.07,0.24,0.29,10-K,1,0.47,0,0,0.86,347
EXPE,2024,2.61,5.93,Consumer Discretionary,26.0,197.0,0.0,0.9622528072748824,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,78,0.56,80,47,0.57,0.82,0.92,10-K,0,0.12,0,0,0.5,445
MAR,2018,1.85,4.94,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,1269,0.68,67,54,0.77,0.12,0.72,10-K,1,0.48,0,0,0.35,140
MAR,2019,4.05,4.57,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,1034,0.7,78,56,0.25,0.15,0.73,10-K,0,0.17,0,0,0.48,92
MAR,2020,4.09,5.43,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2261,0.13,28,58,0.11,0.15,0.93,10-K,1,0.32,0,0,0.27,483
MAR,2021,1.85,5.52,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2744,0.14,80,59,0.38,0.19,0.84,10-K,0,0.52,0,0,0.62,292
MAR,2022,2.5,7.59,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,596,0.5,71,59,0.53,0.7,0.73,10-K,0,0.14,0,0,0.36,161
MAR,2023,2.97,4.88,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1587,0.55,58,49,0.58,0.69,0.91,10-K,1,0.56,0,0,0.34,91
MAR,2024,2.59,6.5,Consumer Discretionary,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,1828,0.86,3,47,0.13,0.3,0.96,10-K,0,0.55,0,2,0.31,321
HLT,2018,3.76,4.67,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,506,0.69,59,145,0.5,0.22,0.79,10-K,0,0.21,0,0,0.63,56
HLT,2019,3.4,5.17,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2684,0.26,20,150,0.63,0.42,0.81,10-K,0,0.36,0,0,0.32,137
HLT,2020,4.75,4.57,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,582,0.5,35,157,0.17,0.4,0.99,10-K,0,0.32,0,0,0.69,367
HLT,2021,4.88,5.63,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1188,0.28,45,119,0.14,0.52,0.32,10-K,0,0.33,0,0,0.87,483
HLT,2022,3.87,6.77,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,2978,0.78,29,98,0.68,0.36,0.72,10-K,0,0.38,0,1,0.45,483
HLT,2023,3.47,5.43,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,636,0.53,76,101,0.58,0.48,0.54,10-K,1,0.29,0,1,0.5,419
HLT,2024,3.05,6.19,Consumer Discretionary,18.0,12.0,0.0,-0.0661260817490661,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,2198,0.53,68,100,0.58,0.37,0.85,10-K,0,0.23,0,2,0.34,148
RCL,2018,2.81,5.03,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,385,0.18,34,250,0.24,0.62,0.58,10-K,1,0.39,0,0,0.86,455
RCL,2019,5.86,7.11,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,1487,0.26,71,348,0.26,0.25,0.66,10-K,1,0.05,0,0,0.37,29
RCL,2020,3.17,3.78,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2383,0.86,50,388,0.41,0.59,0.83,10-K,1,0.45,0,0,0.27,486
RCL,2021,3.95,5.59,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,504,0.15,21,467,0.12,0.43,0.36,10-K,0,0.43,0,0,0.63,238
RCL,2022,5.44,5.6,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,1663,0.3,43,482,0.34,0.2,0.93,10-K,1,0.16,0,0,0.59,169
RCL,2023,4.46,5.83,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2136,0.86,5,411,0.75,0.11,0.78,10-K,1,0.12,0,0,0.27,498
RCL,2024,2.64,5.36,Consumer Discretionary,3.0,359.0,0.0,1.4536971464256698,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,2082,0.58,46,311,0.07,0.9,0.36,10-K,1,0.46,0,2,0.14,118
NCLH,2018,2.49,4.99,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,203,0.17,11,130,0.47,0.26,0.7,10-K,0,0.33,0,0,0.41,281
NCLH,2019,2.67,6.55,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,815,0.69,26,114,0.61,0.4,0.32,10-K,1,0.03,0,0,0.18,301
NCLH,2020,4.12,6.45,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,970,0.51,77,165,0.41,0.39,0.96,10-K,1,0.17,0,0,0.41,59
NCLH,2021,2.7,5.06,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,2202,0.59,30,168,0.67,0.43,0.12,10-K,1,0.41,0,0,0.85,80
NCLH,2022,4.29,6.01,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,71,0.13,68,173,0.66,0.78,0.5,10-K,0,0.33,0,0,0.16,89
NCLH,2023,2.96,6.25,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,2508,0.75,41,180,0.34,0.54,0.54,10-K,0,0.47,0,0,0.85,444
NCLH,2024,3.61,3.26,Consumer Discretionary,8.0,108.0,0.0,0.2745851534595165,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,262,0.12,61,169,0.66,0.87,0.6,10-K,1,0.28,0,1,0.18,264
CCL,2018,5.23,6.36,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,402,0.42,6,83,0.3,0.3,0.56,10-K,0,0.12,0,0,0.9,158
CCL,2019,2.2,5.69,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2611,0.2,31,65,0.78,0.14,0.77,10-K,1,0.45,0,0,0.7,438
CCL,2020,3.49,6.46,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,793,0.71,53,147,0.61,0.42,0.12,10-K,0,0.39,0,0,0.85,191
CCL,2021,3.0,5.81,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1963,0.16,47,148,0.48,0.7,0.6,10-K,1,0.36,0,0,0.68,416
CCL,2022,2.15,5.91,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,200,0.28,68,125,0.52,0.51,0.96,10-K,0,0.34,0,2,0.54,186
CCL,2023,2.74,5.63,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,80,0.25,53,129,0.67,0.65,0.85,10-K,0,0.27,0,2,0.69,294
CCL,2024,3.38,6.11,Consumer Discretionary,16.0,26.0,0.0,-0.0238238994949441,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,331,0.62,73,131,0.48,0.52,0.5,10-K,0,0.03,0,1,0.88,449
F,2018,4.15,4.58,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,956,0.83,68,162,0.2,0.86,0.34,10-K,1,0.43,0,1,0.14,376
F,2019,3.45,5.44,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,75,0.31,57,147,0.38,0.14,0.44,10-K,1,0.06,0,1,0.31,451
F,2020,3.87,7.61,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,734,0.21,62,180,0.43,0.32,0.32,10-K,1,0.38,0,1,0.41,460
F,2021,2.99,5.0,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2421,0.47,58,194,0.59,0.27,0.86,10-K,1,0.59,0,1,0.85,434
F,2022,4.03,4.02,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,2597,0.17,75,238,0.66,0.1,0.78,10-K,0,0.51,0,1,0.19,89
F,2023,5.17,6.92,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,772,0.17,21,238,0.26,0.57,0.94,10-K,0,0.19,0,1,0.3,242
F,2024,3.88,5.36,Consumer Discretionary,25.0,3.0,0.0,-0.0154139905031511,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,2598,0.63,27,236,0.45,0.38,0.92,10-K,1,0.36,0,3,0.81,427
GM,2018,3.26,6.15,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2748,0.64,15,130,0.08,0.24,0.55,10-K,0,0.6,0,0,0.4,151
GM,2019,4.76,7.05,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1455,0.27,67,91,0.61,0.16,0.46,10-K,1,0.23,0,0,0.85,94
GM,2020,2.18,6.56,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2279,0.58,75,84,0.31,0.49,0.97,10-K,1,0.14,0,0,0.76,327
GM,2021,3.81,6.11,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,130,0.54,47,93,0.28,0.25,0.91,10-K,1,0.39,0,0,0.72,326
GM,2022,3.96,6.26,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1243,0.55,45,86,0.32,0.73,0.93,10-K,0,0.5,0,0,0.52,311
GM,2023,3.78,5.14,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1895,0.82,42,111,0.47,0.55,0.25,10-K,0,0.6,0,0,0.88,481
GM,2024,4.21,5.16,Consumer Discretionary,5.0,5.0,0.0,-0.2781477334788613,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,2181,0.18,49,117,0.36,0.3,0.15,10-K,1,0.29,0,0,0.73,492
HOG,2018,4.1,5.44,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,1698,0.85,68,117,0.75,0.1,0.61,10-K,1,0.41,0,0,0.44,450
HOG,2019,3.24,5.96,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,2642,0.34,62,125,0.09,0.37,0.37,10-K,1,0.15,0,0,0.86,149
HOG,2020,2.47,5.44,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,1902,0.62,61,97,0.12,0.17,0.6,10-K,1,0.27,0,0,0.76,376
HOG,2021,3.3,5.06,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,293,0.56,58,86,0.19,0.62,0.87,10-K,0,0.27,0,0,0.52,398
HOG,2022,4.57,4.51,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,737,0.71,53,75,0.07,0.48,0.46,10-K,0,0.35,0,0,0.67,481
HOG,2023,3.1,5.03,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,1212,0.8,4,75,0.4,0.48,0.42,10-K,0,0.09,0,0,0.73,448
HOG,2024,2.88,4.15,Consumer Discretionary,1.0,0.0,0.0,-0.3575283955072745,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1480,0.58,62,73,0.22,0.76,0.31,10-K,0,0.35,0,1,0.38,289
VFC,2018,4.36,5.68,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,1940,0.58,44,132,0.14,0.25,0.11,10-K,1,0.46,0,0,0.85,223
VFC,2019,4.06,4.94,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1859,0.81,39,119,0.18,0.63,0.17,10-K,1,0.09,0,0,0.17,269
VFC,2020,3.07,5.94,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,2760,0.1,5,155,0.69,0.31,0.85,10-K,1,0.3,0,0,0.83,143
VFC,2021,4.16,7.3,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,326,0.54,65,142,0.7,0.56,0.5,10-K,1,0.25,0,0,0.86,419
VFC,2022,2.5,5.12,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1360,0.73,36,144,0.42,0.24,0.8,10-K,0,0.42,0,1,0.34,70
VFC,2023,3.84,6.19,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,516,0.64,58,150,0.56,0.45,0.95,10-K,0,0.31,0,1,0.62,397
VFC,2024,2.82,3.61,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1601,0.33,18,158,0.47,0.44,0.43,10-K,0,0.2,0,3,0.22,117
VFC,2025,2.34,6.82,Consumer Discretionary,7.0,22.0,0.0,-0.1664033756530931,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,2,675,0.39,57,148,0.48,0.15,0.72,10-K,1,0.52,0,19,0.83,55
RL,2018,4.95,4.57,Consumer Discretionary,10.0,15.0,0.0,-0.1602872438369064,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,1376,0.43,41,209,0.42,0.25,0.53,10-K,0,0.39,0,0,0.47,463
RL,2019,3.57,5.52,Consumer Discretionary,10.0,15.0,0.0,-0.1602872438369064,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2535,0.69,19,261,0.15,0.41,0.65,10-K,1,0.52,0,0,0.15,35
RL,2020,3.83,6.28,Consumer Discretionary,10.0,15.0,0.0,-0.1602872438369064,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,2150,0.7,17,284,0.48,0.55,0.41,10-K,1,0.23,0,0,0.82,169
